"","grp","chng_type","Source","Zone","SubzoneGroup","Subzone","BGC","BGCName","ZoneName","SubzoneName","VariantName","General.Location","OldSubzoneLabel","DataSet","State","Notes","colour"
"826",413,"+","BGCv13","SWB","","SWBun","SWBun1","Undifferentiated SWB","Spruce –  Willow  –  Birch","Undifferentiated","",NA,"SWBun","BC","BC",NA,"#8DC4D2FF"
"827",413,"-","BGCv13","SWB","","SWBun","SWBun1","Undifferentiated SWB","Spruce –  Willow  –  Birch","Undifferentiated","",NA,"SWBun","BC","BC",NA,""
"828",414,"+","BGCv11","SWB","SWB","SWBuns","SWBuns","Undifferentiated Scrub SWB","Spruce –  Willow  –  Birch","Undifferentiated Scrub","","","","BC","BC","","#80CCD4FF"
"829",414,"-","BGCv11","SWB","SWB","SWBuns","SWBuns","Undifferentiated Scrub SWB","Spruce –  Willow  –  Birch","Undifferentiated Scrub","","","","BC","BC","",""
"830",415,"+","BGCv11","SWB","SWB","SWBvk","SWBvk","Very Wet Cool SWB","Spruce –  Willow  –  Birch","Very Wet Cool","","","","BC","BC","","#A4BED3FF"
"831",415,"-","BGCv11","SWB","SWB","SWBvk","SWBvk","Very Wet Cool SWB","Spruce –  Willow  –  Birch","Very Wet Cool","","","","BC","BC","",""
"832",416,"+","BGCv11","SWB","SWB","SWBvks","SWBvks","Very Wet Cool Scrub SWB","Spruce –  Willow  –  Birch","Very Wet Cool Scrub","","","","BC","BC","","#ADD5DEFF"
"833",416,"-","BGCv11","SWB","SWB","SWBvks","SWBvks","Very Wet Cool Scrub SWB","Spruce –  Willow  –  Birch","Very Wet Cool Scrub","","","","BC","BC","",""
"834",417,"+","USA_2019","WJP","WJP","WJPxm","WJPxm_OR","Very Dry Mild Oregon WJP","Western Juniper – Pine","Very Dry Mild","Oregon","Oregon, NE California, NW Nevada, SW Idaho","WJP juz","USA","OR","","#987610FF"
"835",417,"-","USA_2019","WJP","WJP","WJPxm","WJPxm_OR","Very Dry Mild Oregon WJP","Western Juniper – Pine","Very Dry Mild","Oregon","Oregon, NE California, NW Nevada, SW Idaho","WJP juz","USA","OR","",""
